Date,cost price
2023-10-10,0.0
2023-10-11,0.0
2023-10-11,0.0
2023-10-12,0.0
2023-10-13,5.0
2023-10-14,0.0
2023-10-14,0.0
2023-10-14,-100.0
2023-10-16,100.0
2023-10-18,0.0
2023-10-18,0.0
2023-10-18,0.0
2023-10-19,-5.0
2023-10-19,0.0
2023-10-20,5.0
2023-10-20,0.0
2023-10-21,-5.0
2023-10-21,10.0
2023-10-22,-10.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-23,0.0
2023-10-23,5.0
2023-10-23,-5.0
2023-10-24,5.0
2023-10-24,0.0
2023-10-25,-5.0
2023-10-28,0.0
2023-10-30,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-10-31,0.0
2023-10-31,0.0
2023-10-31,0.0
2023-11-01,0.0
2023-11-01,0.0
2023-11-04,0.0
2023-11-05,0.0
2023-11-09,0.0
2023-11-09,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,0.0
2023-11-13,0.0
2023-11-18,0.0
2023-11-21,0.0
2023-11-22,5.0
2023-11-23,-5.0
2023-11-24,5.0
2023-11-27,-5.0
2023-11-28,0.0
2023-11-29,0.0
2023-12-01,0.0
2023-12-02,0.0
2023-12-03,0.0
2023-12-05,0.0
2023-12-05,0.0
2023-12-06,0.0
2023-12-06,0.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-10,0.0
2023-12-11,0.0
2023-12-11,0.0
2023-12-12,0.0
2023-12-12,0.0
2023-12-12,0.0
2023-12-13,0.0
2023-12-13,0.0
2023-12-14,0.0
2023-12-14,0.0
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-17,0.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-21,0.0
2023-12-23,0.0
2023-12-26,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-27,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-28,0.0
2023-12-28,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-30,0.0
2023-12-30,0.0
2023-12-31,0.0
2023-12-31,0.0
2023-12-31,0.0
2023-12-31,0.0
2023-12-31,0.0
2023-12-31,0.0
2024-01-02,0.0
2024-01-02,0.0
2024-01-02,0.0
2024-01-02,0.0
2024-01-02,0.0
2024-01-03,0.0
2024-01-03,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-07,0.0
2024-01-07,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-12,0.0
2024-01-12,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-15,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-18,0.0
2024-01-21,0.0
2024-01-22,-10.0
2024-01-24,0.0
2024-01-25,10.0
2024-01-27,5.0
2024-01-28,0.0
2024-01-29,0.0
2024-01-29,0.0
2024-01-30,0.0
2024-01-30,0.0
2024-02-01,-20.0
2024-02-01,20.0
2024-02-03,-10.0
2024-02-03,10.0
2024-02-04,-15.0
2024-02-05,15.0
2024-02-13,0.0
2024-02-13,-5.0
2024-02-16,0.0
2024-02-17,0.0
2024-02-18,-5.0
2024-02-20,5.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,0.0
2024-02-23,0.0
2024-02-24,0.0
2024-02-24,-5.0
2024-02-25,5.0
2024-02-25,0.0
2024-02-26,-10.0
2024-02-27,-5.0
2024-02-27,15.0
2024-02-28,-15.0
2024-02-28,10.0
2024-02-28,5.0
2024-02-28,-5.0
2024-03-02,-10.0
2024-03-02,0.0
2024-03-02,0.0
2024-03-02,0.0
2024-03-05,0.0
2024-03-05,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-07,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-08,0.0
2024-03-11,0.0
2024-03-11,0.0
2024-03-12,0.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-16,0.0
2024-03-16,0.0
2024-03-18,0.0
2024-03-19,0.0
2024-03-19,0.0
2024-03-20,5.0
2024-03-20,-5.0
2024-03-21,0.0
2024-03-21,5.0
2024-03-21,-5.0
2024-03-21,0.0
2024-03-22,5.0
2024-03-22,0.0
2024-03-22,0.0
2024-03-23,0.0
2024-03-23,-5.0
2024-03-23,5.0
2024-03-24,75.0
2024-03-24,-75.0
2024-03-25,0.0
2024-03-26,0.0
2024-03-26,0.0
2024-03-26,-5.0
2024-03-27,5.0
2024-03-27,0.0
2024-03-27,0.0
2024-03-28,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-03-31,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-03,0.0
2024-04-03,0.0
2024-04-03,0.0
2024-04-03,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-04,0.0
2024-04-04,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-07,0.0
2024-04-07,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-08,0.0
2024-04-08,0.0
2024-04-09,-5.0
2024-04-10,0.0
2024-04-10,0.0
2024-04-10,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-12,5.0
2024-04-22,0.0
2024-04-26,-5.0
2024-04-27,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-29,0.0
2024-04-30,0.0
2024-05-05,0.0
2024-05-05,0.0
2024-05-07,5.0
2024-05-08,-5.0
2024-05-08,5.0
2024-05-08,-5.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-13,5.0
2024-05-13,-5.0
2024-05-14,0.0
2024-05-14,0.0
2024-05-14,0.0
2024-05-14,0.0
2024-05-16,5.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-26,0.0
2024-05-26,0.0
2024-05-28,0.0
2024-05-29,0.0
2024-05-29,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-02,0.0
2024-06-04,0.0
2024-06-05,0.0
2024-06-05,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-14,0.0
2024-06-15,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-23,-15.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-25,15.0
2024-06-27,0.0
2024-06-27,0.0
2024-06-29,0.0
2024-06-29,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-03,0.0
2024-07-03,0.0
2024-07-06,0.0
2024-07-06,0.0
2024-07-07,0.0
2024-07-09,0.0
2024-07-10,0.0
2024-07-13,0.0
2024-07-14,0.0
2024-07-15,-15.0
2024-07-17,30.0
2024-07-18,-30.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-22,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-24,0.0
2024-07-25,0.0
2024-07-25,0.0
2024-07-27,0.0
2024-07-27,0.0
2024-07-28,15.0
2024-07-28,-15.0
2024-07-30,0.0
2024-07-30,0.0
2024-07-30,0.0
2024-08-01,0.0
2024-08-01,0.0
2024-08-03,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-04,0.0
2024-08-05,0.0
2024-08-06,0.0
2024-08-06,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-11,0.0
2024-08-12,0.0
2024-08-13,0.0
2024-08-15,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-16,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-21,0.0
2024-08-21,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-23,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-28,0.0
2024-08-30,0.0
2024-08-30,0.0
2024-09-01,0.0
2024-09-01,0.0
2024-09-01,0.0
2024-09-01,0.0
2024-09-02,0.0
2024-09-02,0.0
2024-09-02,0.0
2024-09-03,0.0
2024-09-03,0.0
2024-09-04,0.0
2024-09-04,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-05,0.0
2024-09-06,10.0
2024-09-06,-10.0
2024-09-06,0.0
2024-09-07,0.0
2024-09-08,0.0
2024-09-10,0.0
2024-09-10,0.0
2024-09-11,10.0
2024-09-11,0.0
2024-09-11,0.0
2024-09-12,0.0
2024-09-13,0.0
2024-09-13,0.0
2024-09-13,0.0
2024-09-13,0.0
2024-09-14,0.0
2024-09-14,-10.0
2024-09-16,0.0
2024-09-19,10.0
2024-09-19,-10.0
2024-09-19,0.0
2024-09-19,0.0
2024-09-19,10.0
2024-09-19,0.0
2024-09-20,-10.0
2024-09-20,0.0
2024-09-21,0.0
2024-09-22,15.0
2024-09-23,0.0
2024-09-23,-5.0
2024-09-24,20.0
2024-09-24,-20.0
2024-09-25,0.0
2024-09-25,5.0
2024-09-26,-5.0
2024-09-26,5.0
2024-09-27,-5.0
2024-09-28,0.0
2024-09-30,0.0
2024-09-30,0.0
2024-09-30,0.0
2024-09-30,0.0
2024-09-30,0.0
2024-09-30,0.0
2024-09-30,0.0
2024-10-01,0.0
2024-10-01,0.0
2024-10-01,0.0
2024-10-03,0.0
2024-10-04,0.0
2024-10-05,0.0
2024-10-05,0.0
