Date,selling price
2023-03-02,-10.0
2023-03-03,10.0
2023-03-03,0.0
2023-03-07,-10.0
2023-03-08,10.0
2023-03-08,0.0
2023-03-09,40.0
2023-03-11,-50.0
2023-03-11,20.0
2023-03-12,-10.0
2023-03-13,0.0
2023-03-14,20.0
2023-03-14,0.0
2023-03-14,-5.0
2023-03-15,5.0
2023-03-18,-30.0
2023-03-20,30.0
2023-03-21,-30.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,50.0
2023-03-24,-40.0
2023-03-24,0.0
2023-03-25,20.0
2023-03-26,-30.0
2023-03-27,0.0
2023-03-29,10.0
2023-03-29,-10.0
2023-03-29,0.0
2023-03-30,0.0
2023-03-30,30.0
2023-03-31,-20.0
2023-04-01,30.0
2023-04-01,-20.0
2023-04-01,10.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,-30.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-09,0.0
2023-04-11,0.0
2023-04-16,50.0
2023-04-19,0.0
2023-04-20,-50.0
2023-04-21,30.0
2023-04-24,-30.0
2023-04-26,0.0
2023-05-02,0.0
2023-05-07,40.0
2023-05-11,5.0
2023-05-12,5.0
2023-05-17,-20.0
2023-05-17,-20.0
2023-05-18,40.0
2023-05-19,-20.0
2023-05-20,0.0
2023-05-21,-20.0
2023-05-22,-10.0
2023-05-25,50.0
2023-05-27,-20.0
2023-05-27,0.0
2023-05-28,-30.0
2023-05-29,35.0
2023-05-30,-5.0
2023-05-30,-30.0
2023-06-03,30.0
2023-06-04,0.0
2023-06-07,5.0
2023-06-08,0.0
2023-06-19,-35.0
2023-06-20,0.0
2023-06-21,0.0
2023-06-24,30.0
2023-06-24,-30.0
2023-06-25,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-26,0.0
2023-06-27,10.0
2023-06-27,-60.0
2023-06-28,50.0
2023-06-29,25.0
2023-06-30,-25.0
2023-07-03,30.0
2023-07-03,10.0
2023-07-03,-40.0
2023-07-04,0.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-05,-10.0
2023-07-10,50.0
2023-07-10,-30.0
2023-07-12,0.0
2023-07-13,-40.0
2023-07-13,30.0
2023-07-14,0.0
2023-07-14,-30.0
2023-07-15,30.0
2023-07-16,25.0
2023-07-20,-25.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-27,0.0
2023-07-28,10.0
2023-07-29,0.0
2023-07-30,0.0
2023-07-31,-30.0
2023-08-01,20.0
2023-08-03,30.0
2023-08-05,-30.0
2023-08-05,0.0
2023-08-05,0.0
2023-08-06,10.0
2023-08-08,-10.0
2023-08-09,0.0
2023-08-09,0.0
2023-08-09,-20.0
2023-08-09,20.0
2023-08-12,0.0
2023-08-14,0.0
2023-08-15,10.0
2023-08-15,-10.0
2023-08-16,0.0
2023-08-17,0.0
2023-08-18,50.0
2023-08-19,0.0
2023-08-19,-50.0
2023-08-20,0.0
2023-08-20,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-23,-10.0
2023-08-24,10.0
2023-08-25,10.0
2023-08-25,-10.0
2023-08-29,-30.0
2023-08-29,0.0
2023-08-30,30.0
2023-09-01,0.0
2023-09-02,0.0
2023-09-03,0.0
2023-09-06,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-07,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-11,0.0
2023-09-11,-20.0
2023-09-11,20.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-12,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-14,0.0
2023-09-14,0.0
2023-09-15,-20.0
2023-09-15,20.0
2023-09-16,0.0
2023-09-17,0.0
2023-09-18,0.0
2023-09-19,-20.0
2023-09-20,-10.0
2023-09-21,30.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-24,-20.0
2023-09-25,20.0
2023-09-25,-20.0
2023-09-25,0.0
2023-09-26,20.0
2023-09-27,-20.0
2023-09-28,20.0
2023-09-28,-20.0
2023-09-28,20.0
2023-09-30,-10.0
2023-10-01,-10.0
2023-10-02,0.0
2023-10-03,20.0
2023-10-04,0.0
2023-10-04,0.0
2023-10-04,0.0
2023-10-04,-20.0
2023-10-04,0.0
2023-10-05,20.0
2023-10-05,-20.0
2023-10-06,0.0
2023-10-06,0.0
2023-10-09,0.0
2023-10-09,-30.0
2023-10-09,0.0
2023-10-10,50.0
2023-10-10,-20.0
2023-10-11,20.0
2023-10-11,-20.0
2023-10-12,20.0
2023-10-13,-20.0
2023-10-14,0.0
2023-10-14,0.0
2023-10-14,0.0
2023-10-16,20.0
2023-10-18,-30.0
2023-10-18,30.0
2023-10-18,-20.0
2023-10-19,20.0
2023-10-19,0.0
2023-10-20,-10.0
2023-10-20,-10.0
2023-10-21,20.0
2023-10-21,-20.0
2023-10-22,20.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-23,-20.0
2023-10-23,0.0
2023-10-23,20.0
2023-10-24,-20.0
2023-10-24,0.0
2023-10-25,20.0
2023-10-28,-20.0
2023-10-30,20.0
2023-10-30,0.0
2023-10-31,0.0
2023-10-31,-20.0
2023-10-31,-30.0
2023-10-31,50.0
2023-11-01,-20.0
2023-11-01,20.0
2023-11-04,-20.0
2023-11-05,0.0
2023-11-09,20.0
2023-11-09,-20.0
2023-11-11,20.0
2023-11-12,0.0
2023-11-13,0.0
2023-11-13,-30.0
2023-11-18,0.0
2023-11-21,30.0
2023-11-22,0.0
2023-11-23,0.0
2023-11-24,-20.0
2023-11-27,20.0
2023-11-28,-30.0
2023-11-29,30.0
2023-12-01,-40.0
2023-12-02,40.0
2023-12-03,-20.0
2023-12-05,0.0
2023-12-05,0.0
2023-12-06,-10.0
2023-12-06,30.0
2023-12-07,0.0
2023-12-08,0.0
2023-12-10,20.0
2023-12-11,-20.0
2023-12-11,-20.0
2023-12-12,20.0
2023-12-12,0.0
2023-12-12,-20.0
2023-12-13,20.0
2023-12-13,0.0
2023-12-14,0.0
2023-12-14,-20.0
2023-12-14,0.0
2023-12-15,20.0
2023-12-16,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-17,-20.0
2023-12-18,20.0
2023-12-19,25.0
2023-12-20,-45.0
2023-12-21,20.0
2023-12-23,0.0
2023-12-26,0.0
2023-12-26,0.0
2023-12-27,-20.0
2023-12-27,0.0
2023-12-27,20.0
2023-12-28,20.0
2023-12-28,-20.0
2023-12-28,0.0
2023-12-28,0.0
2023-12-29,0.0
2023-12-30,-20.0
2023-12-30,20.0
2023-12-30,-20.0
2023-12-31,0.0
2023-12-31,0.0
2023-12-31,20.0
2023-12-31,-20.0
2023-12-31,0.0
2023-12-31,0.0
2024-01-02,20.0
2024-01-02,0.0
2024-01-02,0.0
2024-01-02,0.0
2024-01-02,-20.0
2024-01-03,0.0
2024-01-03,0.0
2024-01-03,20.0
2024-01-04,0.0
2024-01-04,0.0
2024-01-05,-20.0
2024-01-06,20.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-07,0.0
2024-01-07,-20.0
2024-01-08,20.0
2024-01-09,-20.0
2024-01-10,10.0
2024-01-10,10.0
2024-01-11,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-12,-20.0
2024-01-12,20.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-15,0.0
2024-01-15,0.0
2024-01-16,10.0
2024-01-18,-10.0
2024-01-21,0.0
2024-01-22,-65.0
2024-01-24,0.0
2024-01-25,65.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,10.0
2024-01-29,0.0
2024-01-30,-10.0
2024-01-30,-20.0
2024-02-01,-45.0
2024-02-01,45.0
2024-02-03,20.0
2024-02-03,-20.0
2024-02-04,-45.0
2024-02-05,65.0
2024-02-13,0.0
2024-02-13,0.0
2024-02-16,-20.0
2024-02-17,0.0
2024-02-18,20.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,-20.0
2024-02-23,-30.0
2024-02-24,30.0
2024-02-24,20.0
2024-02-25,-10.0
2024-02-25,60.0
2024-02-26,-115.0
2024-02-27,0.0
2024-02-27,65.0
2024-02-28,-65.0
2024-02-28,65.0
2024-02-28,-20.0
2024-02-28,20.0
2024-03-02,-10.0
2024-03-02,10.0
2024-03-02,-20.0
2024-03-02,-45.0
2024-03-05,0.0
2024-03-05,65.0
2024-03-05,-10.0
2024-03-06,-55.0
2024-03-06,0.0
2024-03-07,55.0
2024-03-07,0.0
2024-03-07,-10.0
2024-03-08,-10.0
2024-03-08,10.0
2024-03-11,-45.0
2024-03-11,55.0
2024-03-12,-55.0
2024-03-12,0.0
2024-03-13,65.0
2024-03-14,-65.0
2024-03-16,45.0
2024-03-16,-45.0
2024-03-18,0.0
2024-03-19,115.0
2024-03-19,-115.0
2024-03-20,0.0
2024-03-20,0.0
2024-03-21,35.0
2024-03-21,-35.0
2024-03-21,45.0
2024-03-21,-20.0
2024-03-22,40.0
2024-03-22,-65.0
2024-03-22,65.0
2024-03-23,-20.0
2024-03-23,20.0
2024-03-23,-65.0
2024-03-24,95.0
2024-03-24,-95.0
2024-03-25,65.0
2024-03-26,-65.0
2024-03-26,0.0
2024-03-26,65.0
2024-03-27,-20.0
2024-03-27,20.0
2024-03-27,-20.0
2024-03-28,-30.0
2024-03-28,-15.0
2024-03-29,0.0
2024-03-31,0.0
2024-04-01,45.0
2024-04-02,0.0
2024-04-02,-45.0
2024-04-03,2015.0
2024-04-03,-1970.0
2024-04-03,-45.0
2024-04-03,0.0
2024-04-03,45.0
2024-04-03,-45.0
2024-04-04,0.0
2024-04-04,0.0
2024-04-04,15.0
2024-04-04,0.0
2024-04-05,-15.0
2024-04-06,0.0
2024-04-06,0.0
2024-04-07,25.0
2024-04-07,-25.0
2024-04-07,0.0
2024-04-07,35.0
2024-04-08,-35.0
2024-04-08,35.0
2024-04-08,-35.0
2024-04-09,0.0
2024-04-10,65.0
2024-04-10,-10.0
2024-04-10,-20.0
2024-04-10,30.0
2024-04-11,-65.0
2024-04-12,45.0
2024-04-22,-20.0
2024-04-26,-25.0
2024-04-27,45.0
2024-04-27,-45.0
2024-04-28,45.0
2024-04-29,-45.0
2024-04-30,165.0
2024-05-05,-165.0
2024-05-05,65.0
2024-05-07,-40.0
2024-05-08,20.0
2024-05-08,-30.0
2024-05-08,10.0
2024-05-09,-25.0
2024-05-10,0.0
2024-05-13,0.0
2024-05-13,0.0
2024-05-14,45.0
2024-05-14,0.0
2024-05-14,0.0
2024-05-14,-45.0
2024-05-16,0.0
2024-05-17,45.0
2024-05-18,-45.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,45.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-26,-10.0
2024-05-26,0.0
2024-05-28,0.0
2024-05-29,-35.0
2024-05-29,45.0
2024-06-01,0.0
2024-06-02,-10.0
2024-06-02,10.0
2024-06-04,-45.0
2024-06-05,0.0
2024-06-05,35.0
2024-06-05,10.0
2024-06-06,20.0
2024-06-07,-65.0
2024-06-08,0.0
2024-06-08,35.0
2024-06-09,30.0
2024-06-09,0.0
2024-06-10,-50.0
2024-06-10,-15.0
2024-06-11,35.0
2024-06-12,-35.0
2024-06-14,0.0
2024-06-15,65.0
2024-06-18,-65.0
2024-06-19,0.0
2024-06-23,35.0
2024-06-24,30.0
2024-06-25,-20.0
2024-06-25,-45.0
2024-06-27,65.0
2024-06-27,80.0
2024-06-29,-145.0
2024-06-29,35.0
2024-06-29,0.0
2024-06-30,-35.0
2024-06-30,0.0
2024-07-01,35.0
2024-07-03,30.0
2024-07-03,-65.0
2024-07-06,0.0
2024-07-06,35.0
2024-07-07,0.0
2024-07-09,-30.0
2024-07-10,10.0
2024-07-13,50.0
2024-07-14,-30.0
2024-07-15,-50.0
2024-07-17,30.0
2024-07-18,-30.0
2024-07-21,30.0
2024-07-22,0.0
2024-07-22,10.0
2024-07-22,-40.0
2024-07-23,30.0
2024-07-24,-30.0
2024-07-24,30.0
2024-07-25,20.0
2024-07-25,-50.0
2024-07-27,30.0
2024-07-27,0.0
2024-07-28,-30.0
2024-07-28,30.0
2024-07-30,-30.0
2024-07-30,50.0
2024-07-30,-50.0
2024-08-01,0.0
2024-08-01,30.0
2024-08-03,0.0
2024-08-03,0.0
2024-08-04,50.0
2024-08-04,-60.0
2024-08-05,-20.0
2024-08-06,0.0
2024-08-06,0.0
2024-08-09,30.0
2024-08-10,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-11,0.0
2024-08-12,-30.0
2024-08-13,0.0
2024-08-15,0.0
2024-08-15,50.0
2024-08-16,-20.0
2024-08-16,50.0
2024-08-16,-55.0
2024-08-17,25.0
2024-08-18,-20.0
2024-08-18,-30.0
2024-08-19,0.0
2024-08-20,50.0
2024-08-20,-10.0
2024-08-21,-10.0
2024-08-21,0.0
2024-08-21,-30.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,30.0
2024-08-23,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-24,-30.0
2024-08-25,0.0
2024-08-25,30.0
2024-08-26,0.0
2024-08-26,-30.0
2024-08-27,30.0
2024-08-28,-30.0
2024-08-28,30.0
2024-08-30,0.0
2024-08-30,-30.0
2024-09-01,30.0
2024-09-01,-30.0
2024-09-01,30.0
2024-09-01,0.0
2024-09-02,-30.0
2024-09-02,-10.0
2024-09-02,40.0
2024-09-03,0.0
2024-09-03,-30.0
2024-09-04,0.0
2024-09-04,0.0
2024-09-04,30.0
2024-09-05,-30.0
2024-09-05,30.0
2024-09-06,-15.0
2024-09-06,35.0
2024-09-06,-20.0
2024-09-07,-15.0
2024-09-08,0.0
2024-09-10,35.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-11,0.0
2024-09-11,-35.0
2024-09-12,0.0
2024-09-13,0.0
2024-09-13,0.0
2024-09-13,0.0
2024-09-13,0.0
2024-09-14,35.0
2024-09-14,-35.0
2024-09-16,0.0
2024-09-19,15.0
2024-09-19,-15.0
2024-09-19,0.0
2024-09-19,0.0
2024-09-19,15.0
