Date,cost price
2022-02-28,0.0
2022-02-28,0.0
2022-03-01,0.0
2022-03-01,0.0
2022-03-01,0.0
2022-03-01,0.0
2022-03-01,6.0
2022-03-01,-6.0
2022-03-03,0.0
2022-03-04,0.0
2022-03-04,6.0
2022-03-05,8.0
2022-03-05,-14.0
2022-03-05,14.0
2022-03-05,0.0
2022-03-06,-8.0
2022-03-07,8.0
2022-03-07,-8.0
2022-03-08,-22.0
2022-03-09,16.0
2022-03-09,14.0
2022-03-09,-14.0
2022-03-10,0.0
2022-03-10,14.0
2022-03-11,0.0
2022-03-11,0.0
2022-03-11,-10.0
2022-03-12,7.0
2022-03-12,0.0
2022-03-12,3.0
2022-03-12,0.0
2022-03-12,0.0
2022-03-12,-8.0
2022-03-12,8.0
2022-03-13,0.0
2022-03-13,0.0
2022-03-14,-3.0
2022-03-14,0.0
2022-03-16,-7.0
2022-03-16,7.0
2022-03-16,10.0
2022-03-17,-10.0
2022-03-17,0.0
2022-03-18,0.0
2022-03-18,0.0
2022-03-18,0.0
2022-03-18,0.0
2022-03-18,0.0
2022-03-18,0.0
2022-03-19,0.0
2022-03-19,0.0
2022-03-19,0.0
2022-03-19,0.0
2022-03-19,3.0
2022-03-20,-3.0
2022-03-21,0.0
2022-03-21,0.0
2022-03-22,18.0
2022-03-22,-18.0
2022-03-22,0.0
2022-03-22,0.0
2022-03-23,0.0
2022-03-23,0.0
2022-03-26,0.0
2022-03-27,0.0
2022-03-27,0.0
2022-03-27,0.0
2022-03-28,0.0
2022-03-29,0.0
2022-03-29,0.0
2022-03-29,0.0
2022-03-30,10.0
2022-03-30,-10.0
2022-03-30,0.0
2022-03-30,10.0
2022-03-30,-10.0
2022-03-31,10.0
2022-04-01,0.0
2022-04-01,0.0
2022-04-01,0.0
2022-04-01,0.0
2022-04-02,0.0
2022-04-02,0.0
2022-04-02,0.0
2022-04-02,0.0
2022-04-04,0.0
2022-04-04,-10.0
2022-04-05,10.0
2022-04-05,0.0
2022-04-06,0.0
2022-04-07,5.0
2022-04-08,-15.0
2022-04-08,10.0
2022-04-09,-10.0
2022-04-09,0.0
2022-04-09,0.0
2022-04-10,8.0
2022-04-10,0.0
2022-04-10,0.0
2022-04-10,0.0
2022-04-26,2.0
2022-04-29,15.0
2022-04-30,0.0
2022-05-02,0.0
2022-05-04,0.0
2022-05-04,0.0
2022-05-07,0.0
2022-05-08,0.0
2022-05-12,0.0
2022-05-12,0.0
2022-05-15,0.0
2022-05-19,0.0
2022-05-20,0.0
2022-05-22,0.0
2022-05-22,0.0
2022-05-23,0.0
2022-05-24,0.0
2022-05-24,0.0
2022-05-25,0.0
2022-05-27,0.0
2022-05-28,0.0
2022-05-29,0.0
2022-05-30,0.0
2022-06-01,0.0
2022-06-01,0.0
2022-06-03,0.0
2022-06-05,0.0
2022-06-07,0.0
2022-06-07,0.0
2022-06-08,10.0
2022-06-08,0.0
2022-06-08,0.0
2022-06-10,0.0
2022-06-11,0.0
2022-06-13,0.0
2022-06-20,0.0
2022-06-27,0.0
2022-06-27,0.0
2022-07-01,-2.0
2022-07-02,-8.0
2022-07-02,8.0
2022-07-04,0.0
2022-07-04,0.0
2022-07-05,0.0
2022-07-05,0.0
2022-07-07,0.0
2022-07-07,0.0
2022-07-09,0.0
2022-07-11,0.0
2022-07-11,0.0
2022-07-12,0.0
2022-07-12,0.0
2022-07-12,0.0
2022-07-13,0.0
2022-08-03,0.0
2022-08-03,0.0
2022-08-04,0.0
2022-08-07,0.0
2022-08-08,0.0
2022-08-10,0.0
2022-08-16,0.0
2022-08-16,0.0
2022-08-17,0.0
2022-08-20,0.0
2022-08-21,0.0
2022-08-25,0.0
2022-08-25,0.0
2022-08-26,0.0
2022-08-27,0.0
2022-08-27,0.0
2022-08-29,0.0
2022-08-30,0.0
2022-08-30,0.0
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-02,-8.0
2022-09-04,8.0
2022-09-04,0.0
2022-09-05,0.0
2022-09-05,0.0
2022-09-07,0.0
2022-09-07,0.0
2022-09-09,0.0
2022-09-11,0.0
2022-09-11,0.0
2022-09-12,0.0
2022-09-12,0.0
2022-09-12,0.0
2022-09-13,0.0
2022-09-18,0.0
2022-09-19,-28.0
2022-09-21,28.0
2022-09-23,0.0
2022-09-23,0.0
2022-09-24,0.0
2022-09-25,0.0
2022-09-29,0.0
2022-10-01,0.0
2022-10-04,-8.0
2022-10-05,8.0
2022-10-06,0.0
2022-10-07,0.0
2022-10-07,0.0
2022-10-08,0.0
2022-10-08,0.0
2022-10-09,0.0
2022-10-11,0.0
2022-10-12,0.0
2022-10-12,0.0
2022-10-13,0.0
2022-10-14,0.0
2022-10-15,0.0
2022-10-15,0.0
2022-10-17,-19.0
2022-10-18,19.0
2022-10-19,-5.0
2022-10-25,0.0
2022-10-25,0.0
2022-10-28,-3.0
2022-10-29,0.0
2022-10-31,3.0
2022-10-31,0.0
2022-11-01,-1.0
2022-11-01,1.0
2022-11-07,-1.0
2022-11-08,0.0
2022-11-09,0.0
2022-11-09,0.0
2022-11-11,0.0
2022-11-11,0.0
2022-11-11,13.0
2022-11-26,-12.0
2022-12-02,0.0
2022-12-03,0.0
2022-12-11,0.0
2022-12-13,0.0
2022-12-13,0.0
2022-12-14,0.0
2022-12-14,0.0
2022-12-14,0.0
2022-12-15,0.0
2022-12-16,0.0
2022-12-17,0.0
2022-12-19,0.0
2022-12-19,0.0
2022-12-20,0.0
2022-12-28,0.0
2022-12-29,-8.0
2022-12-30,8.0
2022-12-30,0.0
2023-01-01,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,-8.0
2023-01-04,8.0
2023-01-05,0.0
2023-01-08,-8.0
2023-01-10,0.0
2023-01-12,8.0
2023-01-13,0.0
2023-01-20,0.0
2023-01-21,0.0
2023-01-24,0.0
2023-01-25,0.0
2023-01-28,0.0
2023-01-29,0.0
2023-01-31,-38.0
2023-01-31,0.0
2023-02-02,38.0
2023-02-03,0.0
2023-02-13,0.0
2023-02-15,0.0
2023-02-16,0.0
2023-02-16,-3.0
2023-02-17,-5.0
2023-02-17,0.0
2023-02-18,0.0
2023-02-20,-5.0
2023-02-21,0.0
2023-02-23,0.0
2023-02-23,0.0
2023-02-24,0.0
2023-02-25,0.0
2023-02-25,0.0
2023-02-28,0.0
2023-03-03,-7.0
2023-03-07,0.0
2023-03-08,0.0
2023-03-08,0.0
2023-03-09,0.0
2023-03-11,0.0
2023-03-12,0.0
2023-03-14,0.0
2023-03-14,0.0
2023-03-15,0.0
2023-03-20,0.0
2023-03-21,0.0
2023-03-22,0.0
2023-03-23,0.0
2023-03-24,0.0
2023-03-25,0.0
2023-03-26,0.0
2023-03-29,0.0
2023-03-29,0.0
2023-03-30,0.0
2023-03-30,0.0
2023-04-01,0.0
2023-04-01,0.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-06,0.0
2023-04-07,0.0
2023-04-08,0.0
2023-04-11,0.0
2023-04-19,0.0
2023-04-20,0.0
2023-04-22,0.0
2023-04-24,0.0
2023-05-02,0.0
2023-05-11,0.0
2023-05-17,0.0
2023-05-17,0.0
2023-05-18,0.0
2023-05-20,0.0
2023-05-21,0.0
2023-05-22,0.0
2023-05-24,0.0
2023-05-25,0.0
2023-05-27,0.0
2023-05-28,0.0
2023-05-29,0.0
2023-05-30,-10.0
2023-06-03,0.0
2023-06-06,0.0
2023-06-07,0.0
2023-06-08,0.0
2023-06-20,0.0
2023-06-21,10.0
2023-06-24,-10.0
2023-06-25,0.0
2023-06-25,0.0
2023-06-26,0.0
2023-06-27,0.0
2023-06-27,0.0
2023-06-30,0.0
2023-07-03,10.0
2023-07-04,-10.0
2023-07-04,0.0
2023-07-05,0.0
2023-07-10,0.0
2023-07-10,0.0
2023-07-12,0.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,0.0
2023-07-15,0.0
2023-07-20,0.0
2023-07-25,0.0
2023-07-26,0.0
2023-07-27,0.0
2023-07-28,0.0
2023-07-30,0.0
2023-07-31,0.0
2023-08-01,0.0
2023-08-03,0.0
2023-08-05,0.0
2023-08-05,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-09,0.0
2023-08-09,0.0
2023-08-12,0.0
2023-08-14,0.0
2023-08-15,0.0
2023-08-17,0.0
2023-08-18,0.0
2023-08-19,0.0
2023-08-19,0.0
2023-08-20,0.0
2023-08-22,0.0
2023-08-23,0.0
2023-08-23,0.0
2023-08-24,0.0
2023-08-25,0.0
2023-08-29,0.0
2023-09-02,-8.0
2023-09-03,0.0
2023-09-06,0.0
2023-09-07,0.0
2023-09-07,0.0
2023-09-07,0.0
2023-09-08,0.0
2023-09-08,0.0
2023-09-08,0.0
2023-09-09,0.0
2023-09-09,0.0
2023-09-11,0.0
2023-09-11,0.0
2023-09-11,0.0
2023-09-12,0.0
2023-09-12,0.0
2023-09-12,0.0
2023-09-13,0.0
2023-09-13,0.0
2023-09-14,0.0
2023-09-14,0.0
2023-09-15,0.0
2023-09-15,0.0
2023-09-19,0.0
2023-09-21,0.0
2023-09-22,0.0
2023-09-24,5.0
2023-09-25,8.0
2023-09-25,-13.0
2023-09-27,0.0
2023-09-28,0.0
2023-09-28,0.0
2023-10-01,0.0
2023-10-02,5.0
2023-10-04,-5.0
2023-10-05,1.0
2023-10-09,-1.0
2023-10-09,0.0
2023-10-10,0.0
2023-10-12,0.0
2023-10-13,0.0
2023-10-14,5.0
2023-10-14,-5.0
2023-10-16,5.0
2023-10-18,0.0
2023-10-18,-5.0
2023-10-19,0.0
2023-10-20,0.0
2023-10-20,0.0
2023-10-21,0.0
2023-10-21,0.0
2023-10-22,0.0
2023-10-23,0.0
2023-10-23,0.0
2023-10-23,0.0
2023-10-23,0.0
2023-10-24,0.0
2023-10-25,0.0
2023-10-28,0.0
2023-10-30,0.0
2023-10-30,0.0
2023-10-31,0.0
2023-10-31,0.0
2023-10-31,0.0
2023-10-31,115.0
2023-10-31,-115.0
2023-11-01,0.0
2023-11-04,0.0
2023-11-05,0.0
2023-11-09,0.0
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,-1.0
2023-11-18,0.0
2023-11-23,0.0
2023-11-24,1.0
2023-11-27,-3.0
2023-11-29,0.0
2023-12-01,0.0
2023-12-03,0.0
2023-12-05,0.0
2023-12-05,0.0
2023-12-10,0.0
2023-12-11,0.0
2023-12-12,0.0
2023-12-12,0.0
2023-12-14,0.0
2023-12-14,0.0
2023-12-15,0.0
2023-12-16,0.0
2023-12-16,0.0
2023-12-17,0.0
2023-12-17,0.0
2023-12-19,0.0
2023-12-20,0.0
2023-12-23,0.0
2023-12-26,0.0
2023-12-26,0.0
2023-12-27,0.0
2023-12-28,0.0
2023-12-28,0.0
2023-12-30,0.0
2023-12-30,0.0
2023-12-30,0.0
2023-12-31,0.0
2023-12-31,0.0
2023-12-31,0.0
2023-12-31,0.0
2023-12-31,0.0
2024-01-03,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-06,0.0
2024-01-06,0.0
2024-01-07,0.0
2024-01-07,0.0
2024-01-07,0.0
2024-01-08,0.0
2024-01-10,0.0
2024-01-10,0.0
2024-01-12,0.0
2024-01-13,0.0
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-15,0.0
2024-01-15,0.0
2024-01-18,0.0
2024-01-27,3.0
2024-01-28,0.0
2024-01-29,0.0
2024-01-29,0.0
2024-02-01,-3.0
2024-02-03,0.0
2024-02-04,0.0
2024-02-05,0.0
2024-02-05,0.0
2024-02-13,0.0
2024-02-13,0.0
2024-02-16,3.0
2024-02-17,0.0
2024-02-18,-3.0
2024-02-20,0.0
2024-02-21,0.0
2024-02-22,0.0
2024-02-23,0.0
2024-02-24,0.0
2024-02-25,0.0
2024-02-25,0.0
2024-02-27,0.0
2024-02-27,0.0
2024-02-28,0.0
2024-02-28,0.0
2024-02-28,0.0
2024-02-28,0.0
2024-03-02,0.0
2024-03-02,0.0
2024-03-05,0.0
2024-03-05,0.0
2024-03-05,0.0
2024-03-06,0.0
2024-03-06,0.0
2024-03-07,0.0
2024-03-07,0.0
2024-03-08,0.0
2024-03-11,0.0
2024-03-12,1.0
2024-03-12,0.0
2024-03-13,0.0
2024-03-14,0.0
2024-03-19,0.0
2024-03-20,0.0
2024-03-21,0.0
2024-03-21,0.0
2024-03-21,0.0
2024-03-22,0.0
2024-03-22,0.0
2024-03-22,0.0
2024-03-23,0.0
2024-03-23,0.0
2024-03-24,-3.0
2024-03-24,23.0
2024-03-25,-20.0
2024-03-26,0.0
2024-03-26,0.0
2024-03-28,0.0
2024-03-29,0.0
2024-04-01,0.0
2024-04-02,0.0
2024-04-03,0.0
2024-04-03,0.0
2024-04-03,0.0
2024-04-03,0.0
2024-04-04,0.0
2024-04-04,0.0
2024-04-04,0.0
2024-04-05,0.0
2024-04-06,0.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-07,0.0
2024-04-07,0.0
2024-04-08,0.0
2024-04-08,0.0
2024-04-08,0.0
2024-04-08,0.0
2024-04-10,0.0
2024-04-10,0.0
2024-04-10,0.0
2024-04-10,0.0
2024-04-11,0.0
2024-04-11,0.0
2024-04-12,0.0
2024-04-22,0.0
2024-04-26,0.0
2024-04-27,0.0
2024-04-28,0.0
2024-04-30,0.0
2024-05-05,0.0
2024-05-05,0.0
2024-05-08,0.0
2024-05-08,0.0
2024-05-08,0.0
2024-05-09,0.0
2024-05-10,0.0
2024-05-13,0.0
2024-05-14,0.0
2024-05-14,0.0
2024-05-14,0.0
2024-05-14,0.0
2024-05-17,0.0
2024-05-18,0.0
2024-05-20,0.0
2024-05-21,0.0
2024-05-22,0.0
2024-05-25,0.0
2024-05-26,0.0
2024-05-29,0.0
2024-05-30,0.0
2024-05-30,0.0
2024-06-01,0.0
2024-06-02,0.0
2024-06-02,0.0
2024-06-05,0.0
2024-06-05,0.0
2024-06-06,0.0
2024-06-07,0.0
2024-06-08,0.0
2024-06-08,0.0
2024-06-09,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-15,0.0
2024-06-18,0.0
2024-06-23,-3.0
2024-06-24,0.0
2024-06-25,0.0
2024-06-25,3.0
2024-06-27,0.0
2024-06-27,0.0
2024-06-29,0.0
2024-06-29,0.0
2024-06-30,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-03,0.0
2024-07-06,-3.0
2024-07-06,3.0
2024-07-07,0.0
2024-07-10,-3.0
2024-07-13,0.0
2024-07-18,0.0
2024-07-21,0.0
2024-07-22,0.0
2024-07-22,0.0
2024-07-22,0.0
2024-07-23,0.0
2024-07-24,0.0
2024-07-25,3.0
2024-07-27,-3.0
2024-07-28,3.0
2024-07-28,0.0
2024-07-30,-3.0
2024-07-30,0.0
2024-08-01,0.0
2024-08-01,0.0
2024-08-03,0.0
2024-08-04,0.0
2024-08-05,1.0
2024-08-06,0.0
2024-08-09,0.0
2024-08-10,0.0
2024-08-11,0.0
2024-08-11,0.0
2024-08-15,0.0
2024-08-15,0.0
2024-08-16,0.0
2024-08-16,0.0
2024-08-17,0.0
2024-08-18,0.0
2024-08-18,0.0
2024-08-19,0.0
2024-08-20,0.0
2024-08-20,0.0
2024-08-21,0.0
2024-08-21,0.0
2024-08-21,0.0
2024-08-22,0.0
2024-08-23,0.0
2024-08-23,0.0
2024-08-23,0.0
2024-08-24,0.0
2024-08-25,0.0
2024-08-25,0.0
2024-08-25,0.0
2024-08-26,0.0
2024-08-27,0.0
2024-08-27,0.0
2024-08-28,0.0
2024-08-28,0.0
2024-08-30,0.0
2024-08-30,0.0
2024-09-01,0.0
2024-09-01,0.0
2024-09-01,0.0
2024-09-03,0.0
2024-09-04,0.0
2024-09-04,0.0
2024-09-04,0.0
2024-09-05,0.0
2024-09-06,0.0
2024-09-06,0.0
2024-09-07,0.0
2024-09-10,0.0
2024-09-11,0.0
2024-09-11,0.0
2024-09-12,29.0
2024-09-13,-29.0
2024-09-13,0.0
2024-09-13,0.0
2024-09-13,0.0
2024-09-14,1.0
2024-09-14,-1.0
2024-09-16,1.0
2024-09-19,0.0
2024-09-19,0.0
2024-09-19,0.0
2024-09-20,-1.0
2024-09-20,0.0
2024-09-23,1.0
2024-09-23,0.0
2024-09-25,0.0
2024-09-26,0.0
2024-09-26,0.0
2024-09-26,0.0
2024-09-27,0.0
2024-09-28,0.0
2024-09-30,0.0
2024-09-30,0.0
2024-09-30,0.0
2024-09-30,0.0
2024-09-30,0.0
2024-10-01,0.0
2024-10-03,0.0
2024-10-04,0.0
2024-10-05,0.0
2024-10-05,0.0
2024-10-05,0.0
2024-10-06,0.0
2024-10-06,0.0
2024-10-07,0.0
2024-10-09,0.0
2024-10-10,8.0
2024-10-10,-8.0
2024-10-11,0.0
2024-10-11,0.0
2024-10-11,0.0
2024-10-12,0.0
2024-10-12,-1.0
2024-10-13,1.0
2024-10-13,0.0
2024-10-13,0.0
2024-10-15,1.0
2024-10-15,-1.0
2024-10-16,1.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-19,-2.0
2024-10-21,2.0
2024-10-21,0.0
2024-10-22,-2.0
2024-10-24,2.0
2024-10-25,0.0
2024-10-25,0.0
2024-10-26,0.0
2024-10-26,0.0
2024-10-27,-2.0
2024-10-28,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-04,1.0
2024-11-05,-1.0
2024-11-11,1.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,-2.0
2024-11-17,2.0
2024-11-18,0.0
2024-11-20,1.0
2024-11-21,0.0
2024-11-23,-1.0
2024-11-26,1.0
2024-11-30,0.0
2024-12-01,-1.0
2024-12-03,0.0
2024-12-03,0.0
2024-12-04,1.0
2024-12-04,0.0
2024-12-09,-1.0
2024-12-11,1.0
2024-12-11,0.0
2024-12-11,-1.0
2024-12-12,1.0
2024-12-12,0.0
2024-12-13,0.0
2024-12-13,0.0
2024-12-14,-1.0
2024-12-14,1.0
2024-12-14,0.0
2024-12-16,0.0
2024-12-16,0.0
2024-12-17,-1.0
2024-12-17,0.0
2024-12-18,1.0
2024-12-18,-1.0
2024-12-19,1.0
2024-12-20,0.0
2024-12-20,-1.0
2024-12-21,1.0
2024-12-22,0.0
2024-12-23,0.0
2024-12-26,-1.0
2024-12-27,0.0
2024-12-27,1.0
2024-12-27,-1.0
2024-12-27,1.0
2024-12-28,-1.0
2024-12-28,1.0
2024-12-28,0.0
2024-12-29,-1.0
2024-12-29,0.0
2024-12-29,0.0
2024-12-29,1.0
2024-12-29,0.0
2024-12-30,-1.0
2024-12-31,0.0
2024-12-31,0.0
2025-01-02,0.0
2025-01-02,0.0
2025-01-02,0.0
2025-01-03,0.0
2025-01-04,0.0
2025-01-05,0.0
2025-01-06,0.0
2025-01-07,0.0
2025-01-07,0.0
2025-01-08,-1.0
2025-01-08,1.0
2025-01-08,0.0
2025-01-09,0.0
2025-01-09,0.0
2025-01-10,0.0
2025-01-10,0.0
2025-01-11,0.0
2025-01-11,0.0
2025-01-11,0.0
2025-01-14,-1.0
2025-01-16,1.0
2025-01-17,0.0
2025-01-18,0.0
2025-01-20,0.0
2025-01-21,0.0
2025-01-21,0.0
2025-01-22,0.0
2025-01-23,0.0
2025-01-24,0.0
2025-01-24,0.0
2025-01-25,-1.0
2025-01-26,1.0
2025-01-27,-1.0
2025-01-28,0.0
2025-01-28,0.0
2025-01-30,1.0
2025-01-31,0.0
2025-01-31,0.0
2025-02-02,-1.0
2025-02-03,0.0
2025-02-04,0.0
2025-02-04,0.0
2025-02-07,0.0
2025-02-08,0.0
2025-02-08,1.0
2025-02-09,0.0
2025-02-09,0.0
2025-02-10,-1.0
2025-02-10,1.0
2025-02-10,0.0
2025-02-11,0.0
2025-02-11,-1.0
2025-02-12,0.0
2025-02-12,0.0
2025-02-12,0.0
2025-02-13,0.0
2025-02-14,0.0
2025-02-15,0.0
2025-02-15,0.0
2025-02-15,0.0
2025-02-16,0.0
2025-02-16,0.0
2025-02-16,0.0
2025-02-17,0.0
2025-02-18,-1.0
2025-02-18,1.0
2025-02-19,-1.0
2025-02-19,1.0
2025-02-19,0.0
2025-02-20,-1.0
2025-02-20,0.0
2025-02-20,1.0
2025-02-20,0.0
2025-02-21,-1.0
2025-02-21,1.0
2025-02-22,-1.0
2025-02-22,0.0
2025-02-22,1.0
2025-02-24,0.0
2025-02-24,-41.0
2025-02-24,41.0
2025-02-25,0.0
2025-02-26,-1.0
2025-02-26,0.0
2025-02-27,1.0
2025-02-28,0.0
2025-03-02,0.0
2025-03-03,0.0
2025-03-04,-1.0
2025-03-04,1.0
2025-03-06,0.0
2025-03-06,-1.0
2025-03-06,0.0
2025-03-07,0.0
2025-03-07,13.0
2025-03-08,-13.0
2025-03-10,1.0
2025-03-11,0.0
2025-03-11,-1.0
2025-03-11,0.0
2025-03-11,1.0
2025-03-15,0.0
2025-03-15,0.0
2025-03-15,-1.0
2025-03-16,1.0
2025-03-16,0.0
2025-03-16,0.0
2025-03-17,0.0
2025-03-18,0.0
2025-03-18,0.0
2025-03-19,0.0
2025-03-19,0.0
2025-03-19,2.0
2025-03-20,-2.0
2025-03-20,0.0
2025-03-20,0.0
2025-03-21,0.0
2025-03-21,0.0
2025-03-22,0.0
2025-03-23,0.0
2025-03-23,0.0
2025-03-23,0.0
2025-03-25,0.0
2025-03-25,0.0
2025-03-25,0.0
2025-03-26,0.0
2025-03-27,0.0
2025-03-27,0.0
2025-03-27,0.0
2025-03-28,0.0
2025-03-28,0.0
2025-03-28,0.0
2025-03-29,0.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,0.0
2025-04-01,0.0
2025-04-01,0.0
2025-04-01,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,0.0
2025-04-03,0.0
2025-04-03,0.0
2025-04-03,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,0.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-05,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-07,0.0
2025-04-07,0.0
2025-04-07,0.0
2025-04-08,0.0
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,0.0
2025-04-09,0.0
2025-04-10,0.0
2025-04-10,0.0
2025-04-10,0.0
2025-04-10,0.0
2025-04-10,0.0
2025-04-11,0.0
2025-04-11,0.0
2025-04-12,0.0
2025-04-12,0.0
2025-04-12,0.0
2025-04-12,0.0
2025-04-22,0.0
2025-04-22,0.0
2025-04-22,0.0
2025-04-22,0.0
2025-04-23,0.0
2025-04-24,0.0
2025-04-24,0.0
2025-04-25,0.0
2025-04-26,0.0
2025-04-26,0.0
2025-04-28,0.0
2025-04-29,0.0
2025-06-17,2.0
