Date,selling price
2022-03-09,-1150.0
2022-03-09,1050.0
2022-03-09,-270.0
2022-03-09,220.0
2022-03-09,-750.0
2022-03-09,-70.0
2022-03-09,-130.0
2022-03-09,100.0
2022-03-09,750.0
2022-03-10,-700.0
2022-03-10,650.0
2022-03-10,-370.0
2022-03-10,670.0
2022-03-11,-900.0
2022-03-11,-100.0
2022-03-11,100.0
2022-03-11,600.0
2022-03-11,-750.0
2022-03-12,50.0
2022-03-12,100.0
2022-03-12,0.0
2022-03-12,0.0
2022-03-13,-100.0
2022-03-13,650.0
2022-03-13,-650.0
2022-03-13,550.0
2022-03-14,-620.0
2022-03-14,770.0
2022-03-14,-570.0
2022-03-16,-100.0
2022-03-16,100.0
2022-03-16,470.0
2022-03-16,0.0
2022-03-16,50.0
2022-03-16,-620.0
2022-03-16,-130.0
2022-03-16,50.0
2022-03-16,600.0
2022-03-17,250.0
2022-03-18,-650.0
2022-03-18,550.0
2022-03-19,-550.0
2022-03-19,550.0
2022-03-19,300.0
2022-03-19,-850.0
2022-03-19,-100.0
2022-03-21,800.0
2022-03-21,0.0
2022-03-22,-500.0
2022-03-22,300.0
2022-03-22,-850.0
2022-03-22,850.0
2022-03-22,-750.0
2022-03-22,450.0
2022-03-22,600.0
2022-03-22,0.0
2022-03-23,-600.0
2022-03-23,0.0
2022-03-23,50.0
2022-03-26,550.0
2022-03-26,-100.0
2022-03-26,-500.0
2022-03-26,650.0
2022-03-26,-1350.0
2022-03-27,1200.0
2022-03-28,-450.0
2022-03-28,600.0
2022-03-28,-250.0
2022-03-28,250.0
2022-03-28,-650.0
2022-03-29,-200.0
2022-03-29,500.0
2022-03-29,250.0
2022-03-30,-600.0
2022-03-30,-150.0
2022-03-30,400.0
2022-03-31,500.0
2022-03-31,-500.0
2022-04-01,-200.0
2022-04-01,650.0
2022-04-01,0.0
2022-04-01,0.0
2022-04-01,0.0
2022-04-01,-650.0
2022-04-01,0.0
2022-04-01,650.0
2022-04-02,-750.0
2022-04-02,100.0
2022-04-02,650.0
2022-04-02,-100.0
2022-04-02,-550.0
2022-04-04,0.0
2022-04-04,0.0
2022-04-04,650.0
2022-04-05,0.0
2022-04-05,-650.0
2022-04-05,0.0
2022-04-05,0.0
2022-04-06,0.0
2022-04-06,0.0
2022-04-07,650.0
2022-04-07,-650.0
2022-04-07,0.0
2022-04-07,0.0
2022-04-08,0.0
2022-04-08,0.0
2022-04-09,0.0
2022-04-09,0.0
2022-04-10,650.0
2022-04-10,-100.0
2022-04-10,-550.0
2022-04-11,0.0
2022-04-25,0.0
2022-04-26,0.0
2022-04-27,0.0
2022-04-29,700.0
2022-04-29,-620.0
2022-04-30,670.0
2022-04-30,-750.0
2022-04-30,50.0
2022-05-01,550.0
2022-05-03,200.0
2022-05-04,0.0
2022-05-07,-100.0
2022-05-07,0.0
2022-05-18,950.0
2022-05-18,-850.0
2022-05-19,0.0
2022-05-20,950.0
2022-05-21,-650.0
2022-05-22,-100.0
2022-05-22,300.0
2022-05-22,-500.0
2022-05-22,-350.0
2022-05-23,1200.0
2022-05-24,-100.0
2022-05-25,0.0
2022-05-25,-250.0
2022-05-30,-1000.0
2022-05-31,1000.0
2022-06-03,-500.0
2022-06-03,750.0
2022-06-04,100.0
2022-06-05,-250.0
2022-06-09,-600.0
2022-06-10,250.0
2022-06-10,-500.0
2022-06-20,250.0
2022-06-21,700.0
2022-06-27,-950.0
2022-07-01,100.0
2022-07-02,0.0
2022-07-02,1100.0
2022-07-04,-1100.0
2022-07-04,-1200.0
2022-07-04,1200.0
2022-07-05,800.0
2022-07-05,-800.0
2022-07-07,1100.0
2022-07-10,-650.0
2022-07-11,-450.0
2022-07-11,100.0
2022-07-11,-100.0
2022-07-12,650.0
2022-07-12,-650.0
2022-07-12,750.0
2022-07-13,0.0
2022-08-03,0.0
2022-08-03,-900.0
2022-08-04,850.0
2022-08-07,-1050.0
2022-08-08,1450.0
2022-08-08,-950.0
2022-08-15,950.0
2022-08-17,-600.0
2022-08-19,400.0
2022-08-20,-400.0
2022-08-20,-500.0
2022-08-21,0.0
2022-08-21,-200.0
2022-08-25,200.0
2022-08-27,1100.0
2022-08-30,-1200.0
2022-08-31,-100.0
2022-08-31,200.0
2022-09-01,0.0
2022-09-02,0.0
2022-09-02,1100.0
2022-09-04,-500.0
2022-09-04,-1800.0
2022-09-04,1200.0
2022-09-05,0.0
2022-09-05,800.0
2022-09-07,300.0
2022-09-10,-600.0
2022-09-11,-400.0
2022-09-11,-100.0
2022-09-11,0.0
2022-09-12,250.0
2022-09-12,500.0
2022-09-12,-100.0
2022-09-13,-650.0
2022-09-20,250.0
2022-09-20,-100.0
2022-09-21,750.0
2022-09-23,-100.0
2022-09-24,100.0
2022-09-29,-850.0
2022-09-29,850.0
2022-10-05,-400.0
2022-10-06,150.0
2022-10-06,-350.0
2022-10-06,-300.0
2022-10-11,0.0
2022-10-12,500.0
2022-10-12,-500.0
2022-10-14,-50.0
2022-10-14,100.0
2022-10-15,800.0
2022-10-18,-750.0
2022-10-19,485.0
2022-10-19,-585.0
2022-10-24,300.0
2022-10-25,-1570.0
2022-10-25,2020.0
2022-10-27,-100.0
2022-10-28,-50.0
2022-10-31,-600.0
2022-10-31,3000.0
2022-11-01,-3000.0
2022-11-04,-250.0
2022-11-04,250.0
2022-11-08,100.0
2022-11-09,-450.0
2022-11-09,450.0
2022-11-10,-300.0
2022-11-11,0.0
2022-11-12,450.0
2022-11-13,-250.0
2022-11-18,850.0
2022-11-25,50.0
2022-11-26,-600.0
2022-11-26,550.0
2022-12-02,-550.0
2022-12-03,-650.0
2022-12-06,0.0
2022-12-13,850.0
2022-12-14,0.0
2022-12-14,-850.0
2022-12-16,0.0
2022-12-16,400.0
2022-12-16,-400.0
2022-12-16,0.0
2022-12-19,1000.0
2022-12-28,250.0
2022-12-29,-900.0
2022-12-29,-250.0
2023-01-03,-200.0
2023-01-03,550.0
2023-01-03,800.0
2023-01-04,-600.0
2023-01-04,-200.0
2023-01-07,-450.0
2023-01-08,150.0
2023-01-10,500.0
2023-01-12,600.0
2023-01-13,-100.0
2023-01-19,-1150.0
2023-01-19,450.0
2023-01-20,200.0
2023-01-20,200.0
2023-01-21,0.0
2023-01-22,-500.0
2023-01-24,-200.0
2023-01-25,500.0
2023-01-28,-350.0
2023-01-28,700.0
2023-01-29,-1250.0
2023-02-02,900.0
2023-02-02,-500.0
2023-02-03,-150.0
2023-02-16,350.0
2023-02-16,0.0
2023-02-16,300.0
2023-02-17,-650.0
2023-02-23,1000.0
2023-02-23,-250.0
2023-02-28,-750.0
2023-03-03,400.0
2023-03-03,450.0
2023-03-07,150.0
2023-03-11,-1000.0
2023-03-12,750.0
2023-03-13,0.0
2023-03-21,-100.0
2023-03-23,-300.0
2023-03-24,-350.0
2023-03-26,850.0
2023-03-27,-1700.0
2023-03-27,1200.0
2023-03-29,500.0
2023-03-30,-200.0
2023-04-01,500.0
2023-04-02,0.0
2023-04-03,0.0
2023-04-03,-400.0
2023-04-04,-750.0
2023-04-08,750.0
2023-04-18,0.0
2023-04-19,400.0
2023-04-19,-400.0
2023-04-20,0.0
2023-04-22,0.0
2023-04-24,0.0
2023-04-26,0.0
2023-05-10,-50.0
2023-05-11,300.0
2023-05-19,450.0
2023-05-29,-450.0
2023-05-30,450.0
2023-05-30,-400.0
2023-06-02,-50.0
2023-06-20,250.0
2023-06-25,-200.0
2023-06-25,400.0
2023-06-26,0.0
2023-06-26,-400.0
2023-06-26,400.0
2023-06-30,0.0
2023-07-03,0.0
2023-07-04,-1100.0
2023-07-10,820.0
2023-07-20,280.0
2023-07-28,-200.0
2023-07-28,-1050.0
2023-08-01,1250.0
2023-08-01,0.0
2023-08-08,0.0
2023-08-09,0.0
2023-08-09,-400.0
2023-08-09,0.0
2023-08-11,-850.0
2023-08-14,850.0
2023-08-15,-200.0
2023-08-15,200.0
2023-08-16,400.0
2023-08-17,-400.0
2023-08-18,300.0
2023-08-19,100.0
2023-08-22,-400.0
2023-08-23,-550.0
2023-08-23,450.0
2023-08-24,100.0
2023-08-25,-850.0
2023-08-25,800.0
2023-08-31,-1500.0
2023-09-02,1550.0
2023-09-06,0.0
2023-09-07,-700.0
2023-09-07,700.0
2023-09-08,0.0
2023-09-08,-850.0
2023-09-11,150.0
2023-09-11,700.0
2023-09-11,400.0
2023-09-12,-1100.0
2023-09-12,500.0
2023-09-12,600.0
2023-09-13,0.0
2023-09-13,-200.0
2023-09-14,-900.0
2023-09-14,-150.0
2023-09-15,-450.0
2023-09-15,1250.0
2023-09-16,50.0
2023-09-17,-850.0
2023-09-18,1250.0
2023-09-21,-400.0
2023-09-21,-700.0
2023-09-21,-1200.0
2023-09-22,2150.0
2023-09-25,150.0
2023-09-26,-400.0
2023-09-26,400.0
2023-09-28,-200.0
2023-09-28,-900.0
2023-09-30,900.0
2023-10-01,-1000.0
2023-10-01,750.0
2023-10-04,-650.0
2023-10-04,700.0
2023-10-04,-800.0
2023-10-05,100.0
2023-10-09,500.0
2023-10-10,200.0
2023-10-12,0.0
2023-10-13,-250.0
2023-10-14,50.0
2023-10-14,0.0
2023-10-18,200.0
2023-10-18,-800.0
2023-10-18,750.0
2023-10-19,-50.0
2023-10-21,-600.0
2023-10-21,1100.0
2023-10-21,-600.0
2023-10-22,600.0
2023-10-22,0.0
2023-10-23,-1100.0
2023-10-23,450.0
2023-10-23,50.0
2023-10-24,0.0
2023-10-28,-600.0
2023-10-30,100.0
2023-10-30,1100.0
2023-10-31,0.0
2023-10-31,-600.0
2023-10-31,600.0
2023-11-01,0.0
2023-11-04,-550.0
2023-11-07,-50.0
2023-11-07,-850.0
2023-11-08,-800.0
2023-11-09,2250.0
2023-11-11,0.0
2023-11-12,-400.0
2023-11-13,-700.0
2023-11-18,0.0
2023-11-19,-250.0
2023-11-21,950.0
2023-11-22,-900.0
2023-11-23,900.0
2023-11-24,-50.0
2023-11-25,-400.0
2023-11-25,-100.0
2023-11-25,300.0
2023-11-27,-450.0
2023-11-27,700.0
2023-11-28,400.0
2023-11-28,-1300.0
2023-11-28,1000.0
2023-11-29,-1000.0
2023-11-29,650.0
2023-12-01,200.0
2023-12-02,-650.0
2023-12-04,-350.0
2023-12-07,850.0
2023-12-07,0.0
2023-12-08,600.0
2023-12-08,-2300.0
2023-12-09,1850.0
2023-12-10,200.0
2023-12-11,-150.0
2023-12-11,-950.0
2023-12-12,250.0
2023-12-12,450.0
2023-12-12,-750.0
2023-12-13,1000.0
2023-12-13,-700.0
2023-12-14,500.0
2023-12-15,200.0
2023-12-16,-700.0
2023-12-16,700.0
2023-12-17,-250.0
2023-12-18,50.0
2023-12-18,600.0
2023-12-19,-600.0
2023-12-19,600.0
2023-12-21,0.0
2023-12-21,-1100.0
2023-12-23,0.0
2023-12-26,-300.0
2023-12-27,300.0
2023-12-28,500.0
2023-12-28,200.0
2023-12-28,0.0
2023-12-28,400.0
2023-12-28,0.0
2023-12-28,-400.0
2023-12-28,-900.0
2023-12-28,1300.0
2023-12-28,-2300.0
2023-12-29,850.0
2023-12-29,0.0
2023-12-30,0.0
2023-12-30,350.0
2023-12-30,700.0
2023-12-31,-700.0
2023-12-31,450.0
2024-01-02,-450.0
2024-01-02,700.0
2024-01-03,-1050.0
2024-01-03,1000.0
2024-01-05,-1000.0
2024-01-06,1050.0
2024-01-06,0.0
2024-01-06,-1000.0
2024-01-07,1000.0
2024-01-07,-700.0
2024-01-08,500.0
2024-01-10,-800.0
2024-01-10,800.0
2024-01-12,600.0
2024-01-12,-2300.0
2024-01-12,1200.0
2024-01-13,650.0
2024-01-13,-950.0
2024-01-13,750.0
2024-01-13,-750.0
2024-01-13,750.0
2024-01-14,250.0
2024-01-15,0.0
2024-01-18,-700.0
2024-01-18,700.0
2024-01-22,-700.0
2024-01-23,700.0
2024-01-24,0.0
2024-01-24,-700.0
2024-01-25,650.0
2024-01-28,-150.0
2024-01-30,0.0
2024-01-30,200.0
2024-01-30,-200.0
2024-02-01,-500.0
2024-02-01,100.0
2024-02-01,-450.0
2024-02-01,0.0
2024-02-03,1050.0
2024-02-03,-1050.0
2024-02-04,350.0
2024-02-13,650.0
2024-02-17,-1000.0
2024-02-18,350.0
2024-02-20,500.0
2024-02-21,-800.0
2024-02-24,1000.0
2024-02-25,-50.0
2024-02-25,-950.0
2024-02-26,1000.0
2024-02-27,-700.0
2024-02-28,0.0
2024-02-28,700.0
2024-02-28,-700.0
2024-03-02,0.0
2024-03-02,700.0
2024-03-05,-700.0
2024-03-05,450.0
2024-03-06,250.0
2024-03-06,-700.0
2024-03-07,-250.0
2024-03-07,0.0
2024-03-11,600.0
2024-03-12,-350.0
2024-03-14,700.0
2024-03-14,-700.0
2024-03-18,700.0
2024-03-18,-900.0
2024-03-19,200.0
2024-03-20,0.0
2024-03-20,0.0
2024-03-21,700.0
2024-03-21,-1050.0
2024-03-21,1050.0
2024-03-21,0.0
2024-03-21,-1050.0
2024-03-22,1050.0
2024-03-22,-700.0
2024-03-22,-250.0
2024-03-23,-50.0
2024-03-23,300.0
2024-03-26,0.0
2024-03-26,700.0
2024-03-26,-700.0
2024-03-26,700.0
2024-03-27,-350.0
2024-03-29,350.0
2024-03-29,-700.0
2024-03-31,700.0
2024-04-02,-250.0
2024-04-03,250.0
2024-04-03,-700.0
2024-04-04,700.0
2024-04-04,0.0
2024-04-06,0.0
2024-04-06,-700.0
2024-04-06,0.0
2024-04-07,0.0
2024-04-07,-450.0
2024-04-07,700.0
2024-04-08,200.0
2024-04-08,-450.0
2024-04-08,0.0
2024-04-09,700.0
2024-04-09,-200.0
2024-04-10,-500.0
2024-04-10,500.0
2024-04-10,-950.0
2024-04-10,900.0
2024-04-10,-50.0
2024-04-11,-600.0
2024-04-11,0.0
2024-04-11,900.0
2024-04-12,-250.0
2024-04-22,-900.0
2024-04-22,900.0
2024-04-29,250.0
2024-05-05,-700.0
2024-05-05,500.0
2024-05-08,-850.0
2024-05-08,100.0
2024-05-09,250.0
2024-05-09,700.0
2024-05-10,0.0
2024-05-10,-700.0
2024-05-13,700.0
2024-05-13,0.0
2024-05-14,-1050.0
2024-05-14,350.0
2024-05-14,700.0
2024-05-14,-1050.0
2024-05-16,350.0
2024-05-17,-350.0
2024-05-17,700.0
2024-05-18,350.0
2024-05-18,-700.0
2024-05-20,700.0
2024-05-20,-700.0
2024-05-21,0.0
2024-05-25,350.0
2024-05-26,-700.0
2024-05-28,850.0
2024-05-29,-1700.0
2024-05-29,1900.0
2024-06-02,-1000.0
2024-06-05,1000.0
2024-06-05,-900.0
2024-06-07,900.0
2024-06-08,-700.0
2024-06-09,500.0
2024-06-10,200.0
2024-06-10,0.0
2024-06-12,-700.0
2024-06-14,0.0
2024-06-15,550.0
2024-06-15,-550.0
2024-06-18,0.0
2024-06-18,700.0
2024-06-19,0.0
2024-06-22,-350.0
2024-06-23,350.0
2024-06-24,200.0
2024-06-25,-900.0
2024-06-28,450.0
2024-06-28,0.0
2024-06-29,-450.0
2024-06-30,0.0
2024-06-30,0.0
2024-07-02,350.0
2024-07-06,-350.0
2024-07-06,450.0
2024-07-08,-450.0
2024-07-10,-350.0
2024-07-12,800.0
2024-07-15,-1650.0
2024-07-16,1900.0
2024-07-18,-700.0
2024-07-22,550.0
2024-07-22,-550.0
2024-07-22,700.0
2024-07-22,400.0
2024-07-23,-1650.0
2024-07-24,950.0
2024-07-24,-700.0
2024-07-25,1000.0
2024-07-25,-700.0
2024-07-27,150.0
2024-07-30,-150.0
2024-07-30,0.0
2024-08-01,450.0
2024-08-01,-450.0
2024-08-03,350.0
2024-08-04,-700.0
2024-08-05,350.0
2024-08-06,0.0
2024-08-10,-250.0
2024-08-11,850.0
2024-08-12,100.0
2024-08-15,0.0
2024-08-17,-250.0
2024-08-17,450.0
2024-08-18,-900.0
2024-08-19,0.0
2024-08-21,-450.0
2024-08-21,450.0
2024-08-22,-200.0
2024-08-22,900.0
2024-08-23,50.0
2024-08-24,-1100.0
2024-08-24,-100.0
2024-08-25,450.0
2024-08-25,700.0
2024-08-26,-350.0
2024-08-26,350.0
2024-08-28,0.0
2024-08-28,-1050.0
2024-08-30,1050.0
2024-08-30,-700.0
2024-09-02,-1200.0
2024-09-02,1650.0
2024-09-03,-1650.0
2024-09-03,1900.0
2024-09-03,-1000.0
2024-09-04,300.0
2024-09-04,550.0
2024-09-04,-450.0
2024-09-05,-500.0
2024-09-05,400.0
2024-09-05,700.0
2024-09-06,-700.0
2024-09-07,700.0
2024-09-08,-700.0
2024-09-12,0.0
2024-09-12,700.0
2024-09-13,0.0
2024-09-13,0.0
2024-09-13,0.0
2024-09-14,-900.0
2024-09-16,-50.0
2024-09-19,600.0
2024-09-19,-650.0
2024-09-19,300.0
2024-09-19,0.0
2024-09-19,0.0
2024-09-19,-350.0
2024-09-20,50.0
2024-09-20,800.0
2024-09-20,0.0
2024-09-21,600.0
2024-09-21,-400.0
2024-09-21,-700.0
2024-09-21,700.0
2024-09-23,-1600.0
2024-09-23,-300.0
2024-09-23,1650.0
2024-09-25,250.0
2024-09-25,-50.0
2024-09-26,-1850.0
2024-09-26,1900.0
2024-09-26,-700.0
2024-09-27,0.0
2024-09-30,-300.0
2024-09-30,300.0
2024-09-30,0.0
2024-09-30,650.0
2024-10-01,-950.0
2024-10-02,-50.0
2024-10-03,1050.0
2024-10-04,-700.0
2024-10-05,-250.0
2024-10-05,950.0
2024-10-06,0.0
2024-10-06,-700.0
2024-10-06,700.0
2024-10-07,-400.0
2024-10-08,800.0
2024-10-08,-1100.0
2024-10-09,700.0
2024-10-10,-600.0
2024-10-10,-100.0
2024-10-10,700.0
2024-10-11,-1000.0
2024-10-11,300.0
2024-10-11,0.0
2024-10-11,700.0
2024-10-12,-700.0
2024-10-12,700.0
2024-10-13,-200.0
2024-10-13,0.0
2024-10-13,200.0
2024-10-15,-200.0
2024-10-15,-500.0
2024-10-16,-450.0
2024-10-16,450.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-21,500.0
2024-10-22,-500.0
2024-10-25,400.0
2024-10-26,-300.0
2024-10-28,600.0
2024-10-31,-1900.0
2024-10-31,1900.0
2024-10-31,-700.0
2024-11-01,700.0
2024-11-02,-950.0
2024-11-02,600.0
2024-11-04,150.0
2024-11-05,200.0
2024-11-05,-700.0
2024-11-08,700.0
2024-11-11,-700.0
2024-11-11,0.0
2024-11-12,-300.0
2024-11-13,700.0
2024-11-17,-400.0
2024-11-18,500.0
2024-11-18,-800.0
2024-11-19,300.0
2024-11-23,0.0
2024-11-26,-350.0
2024-12-01,350.0
2024-12-01,700.0
2024-12-02,-700.0
2024-12-03,700.0
2024-12-03,-700.0
2024-12-05,900.0
2024-12-07,-1100.0
2024-12-07,300.0
2024-12-07,400.0
2024-12-09,200.0
2024-12-11,-550.0
2024-12-11,-500.0
2024-12-11,1050.0
2024-12-11,-700.0
2024-12-12,-500.0
2024-12-12,600.0
2024-12-12,300.0
2024-12-13,-50.0
2024-12-13,50.0
2024-12-13,-100.0
2024-12-14,400.0
2024-12-14,-250.0
2024-12-15,250.0
2024-12-16,-1000.0
2024-12-17,300.0
2024-12-17,700.0
2024-12-18,-1150.0
2024-12-20,450.0
2024-12-20,700.0
2024-12-21,-600.0
2024-12-22,0.0
2024-12-23,400.0
2024-12-23,-400.0
2024-12-23,400.0
2024-12-24,-500.0
2024-12-24,700.0
2024-12-26,0.0
2024-12-26,-700.0
2024-12-27,0.0
2024-12-27,0.0
2024-12-28,700.0
2024-12-28,-200.0
2024-12-29,200.0
2024-12-29,-700.0
2024-12-29,0.0
2024-12-29,300.0
2024-12-31,50.0
2024-12-31,350.0
2024-12-31,-1100.0
2024-12-31,400.0
2025-01-02,-400.0
2025-01-02,400.0
2025-01-03,0.0
2025-01-03,700.0
2025-01-04,0.0
2025-01-04,-700.0
2025-01-04,700.0
2025-01-05,-700.0
2025-01-06,350.0
2025-01-08,350.0
2025-01-08,0.0
2025-01-08,0.0
2025-01-09,-1250.0
2025-01-09,150.0
2025-01-09,400.0
2025-01-12,700.0
2025-01-12,-1900.0
2025-01-13,1200.0
2025-01-14,0.0
2025-01-18,0.0
2025-01-19,700.0
2025-01-20,-200.0
2025-01-21,-50.0
2025-01-22,-850.0
2025-01-23,400.0
2025-01-25,700.0
2025-01-26,-1150.0
2025-01-26,1350.0
2025-01-26,-750.0
2025-01-27,-700.0
2025-01-27,1250.0
2025-01-29,0.0
2025-01-30,-200.0
2025-01-30,-850.0
2025-01-31,350.0
2025-02-02,300.0
2025-02-03,-300.0
2025-02-03,700.0
2025-02-04,-700.0
2025-02-07,0.0
2025-02-08,0.0
2025-02-08,250.0
2025-02-10,-150.0
2025-02-11,-100.0
2025-02-11,700.0
2025-02-11,-600.0
2025-02-12,600.0
2025-02-12,0.0
2025-02-13,-700.0
2025-02-13,700.0
2025-02-14,-700.0
2025-02-14,700.0
2025-02-15,-700.0
2025-02-15,150.0
2025-02-16,-150.0
2025-02-17,700.0
2025-02-17,-700.0
2025-02-17,0.0
2025-02-18,250.0
2025-02-19,450.0
2025-02-19,0.0
2025-02-20,-1100.0
2025-02-21,900.0
2025-02-21,-400.0
2025-02-21,600.0
2025-02-21,-700.0
2025-02-22,0.0
2025-02-22,700.0
2025-02-22,50.0
2025-02-22,-750.0
2025-02-22,700.0
2025-02-23,-300.0
2025-02-24,300.0
2025-02-24,-700.0
2025-02-25,0.0
2025-02-27,700.0
2025-02-28,0.0
2025-02-28,-700.0
2025-03-01,0.0
2025-03-02,0.0
2025-03-02,700.0
2025-03-03,-1900.0
2025-03-03,1700.0
2025-03-04,-500.0
2025-03-05,700.0
2025-03-06,-600.0
2025-03-06,0.0
2025-03-07,600.0
2025-03-07,0.0
2025-03-09,0.0
2025-03-09,-550.0
2025-03-10,550.0
2025-03-10,-1900.0
2025-03-11,1900.0
2025-03-11,0.0
2025-03-11,210.0
2025-03-11,-345.0
2025-03-14,135.0
2025-03-15,1400.0
2025-03-16,-1000.0
2025-03-16,-400.0
2025-03-16,-600.0
2025-03-17,0.0
2025-03-18,-100.0
2025-03-18,-500.0
2025-03-18,1350.0
2025-03-18,-150.0
2025-03-19,-700.0
2025-03-19,700.0
2025-03-19,-1900.0
2025-03-19,1900.0
2025-03-19,0.0
2025-03-19,-700.0
2025-03-19,0.0
2025-03-19,-500.0
2025-03-19,600.0
2025-03-20,-1300.0
2025-03-20,1900.0
2025-03-20,-600.0
2025-03-20,-100.0
2025-03-20,250.0
2025-03-21,-250.0
2025-03-21,0.0
2025-03-22,700.0
2025-03-22,-1900.0
2025-03-22,1900.0
2025-03-22,-700.0
2025-03-23,-50.0
2025-03-23,50.0
2025-03-23,400.0
2025-03-23,-300.0
2025-03-23,150.0
2025-03-25,-700.0
2025-03-25,850.0
2025-03-26,-400.0
2025-03-26,700.0
2025-03-26,-350.0
2025-03-27,350.0
2025-03-27,-700.0
2025-03-27,0.0
2025-03-27,700.0
2025-03-28,-700.0
2025-03-28,650.0
2025-03-29,-1000.0
2025-03-30,1050.0
2025-03-30,-550.0
2025-03-31,550.0
2025-03-31,-700.0
2025-03-31,150.0
2025-04-01,-150.0
2025-04-01,-450.0
2025-04-01,550.0
2025-04-02,50.0
2025-04-02,200.0
2025-04-03,-1550.0
2025-04-03,1900.0
2025-04-03,0.0
2025-04-04,-600.0
2025-04-04,-700.0
2025-04-04,700.0
2025-04-04,-750.0
2025-04-04,650.0
2025-04-06,0.0
2025-04-06,0.0
2025-04-06,700.0
2025-04-07,-700.0
2025-04-07,-550.0
2025-04-07,1250.0
2025-04-07,0.0
2025-04-08,0.0
2025-04-08,0.0
2025-04-08,-700.0
2025-04-09,100.0
2025-04-09,-750.0
2025-04-09,1350.0
2025-04-09,-700.0
2025-04-09,-1200.0
2025-04-09,1200.0
2025-04-10,0.0
2025-04-10,700.0
2025-04-10,0.0
2025-04-11,-1250.0
2025-04-11,1000.0
2025-04-11,-350.0
2025-04-12,600.0
2025-04-12,-700.0
2025-04-12,0.0
2025-04-12,400.0
2025-04-22,-950.0
2025-04-22,550.0
2025-04-22,700.0
2025-04-22,0.0
2025-04-22,-50.0
2025-04-22,-1770.0
2025-04-24,1520.0
2025-04-24,300.0
2025-04-25,-1250.0
2025-04-26,1400.0
2025-04-28,-1300.0
